#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:true_alignment" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:true_alignment" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:true_alignment" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:true_alignment" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true_alignment" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true_alignment" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.true_alignment" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:true_alignment" name="distribution" x="@ePopSize.t:true_alignment">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:true_alignment" name="distribution" x="@growthRate.t:true_alignment">
#            <LaplaceDistribution id="LaplaceDistribution.101" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mu" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="scale" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:true_alignment" name="distribution">
#            <parameter id="kappa.s:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:true_alignment" name="distribution">
#            <parameter id="ucldStdev.c:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment" id="treeLikelihood.true_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment">
#            <siteModel id="SiteModel.s:true_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:true_alignment" kappa="@kappa.s:true_alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:true_alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:true_alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true_alignment">
#                <LogNormal S="@ucldStdev.c:true_alignment" id="LogNormalDistributionModel.c:true_alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:true_alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:true_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
6055000	-833.2446743347624	-819.486250517319	-13.758423817443363	-819.486250517319	1.2821115241400076	1.6769171584476863	0.28920371157864916	0.23402582167613742	0.22644692202180022	0.25032354472341295	0.22799822468863487	0.941456976701168	0.014882416796389417	0.12715764389980466	-4.081414929169942	41.590772393422746	3.6270341987440173
6056000	-834.1145774072969	-821.1462770367372	-12.968300370559737	-821.1462770367372	1.789793231791595	1.6769171584476863	0.28920371157864916	0.23402582167613742	0.22644692202180022	0.25032354472341295	0.35840770254988796	0.8825042486133381	0.040247546836178275	0.22252524511523675	-6.637570442651263	6.8604892465995775	1.5331250813724906
6057000	-832.1725385958172	-818.271219411705	-13.901319184112161	-818.271219411705	1.3611117097779404	1.6769171584476863	0.28920371157864916	0.23402582167613742	0.22644692202180022	0.25032354472341295	0.20147642687997036	0.992641546337146	0.025119350341787746	0.16382165014269143	-8.51443628465419	8.941194709344547	1.0004998643820628
6058000	-825.7336870760112	-815.8272753047163	-9.906411771294911	-815.8272753047163	1.2438962564976859	1.4763182174747593	0.28920371157864916	0.1866190939812622	0.2738536497166755	0.25032354472341295	0.014302297643297728	1.0023362243889167	1.9583593247716877E-4	0.013958784710746686	-3.6614601699550287	13.567202573021437	3.2323938134508254
6059000	-827.7862728180179	-817.4392588072559	-10.34701401076195	-817.4392588072559	1.2561466538667203	1.4763182174747593	0.28920371157864916	0.1866190939812622	0.2883215587955183	0.23585563564457013	0.00912883489177694	0.999902310061924	8.767032242308364E-5	0.009362545117536612	-4.77464968395458	13.989130137575364	2.7494392473069587
6060000	-828.7819417081031	-816.9224572856401	-11.859484422463007	-816.9224572856401	0.996462987378358	1.4763182174747593	0.2836150104364028	0.1795974790753531	0.2883215587955183	0.2484659516927256	0.21241842575735095	1.0976371635735835	0.008782912689480279	0.0880506543903363	-2.547854266250762	18.661258969154293	4.219290940946722
6061000	-829.613342894157	-817.2201076883435	-12.393235205813372	-817.2201076883435	0.9970892341984113	1.4763182174747593	0.2836150104364028	0.1795974790753531	0.2883215587955183	0.2484659516927256	0.5843649430015659	1.1589200084209064	0.2215783186780523	0.42610647703074606	-3.8052447825225215	6.270195581263959	3.1464464750838967
6062000	-833.480543912963	-816.797088223978	-16.68345568898498	-816.797088223978	3.354891546926029	1.4763182174747593	0.2836150104364028	0.1795974790753531	0.2883215587955183	0.2484659516927256	0.6767718245239239	1.2280384255403751	0.5307461611271059	0.61370228076474	-10.161360425087436	8.657372863346165	0.4483907504668254
6063000	-829.8240383702966	-817.6148061104333	-12.20923225986335	-817.6148061104333	1.1551756665471966	1.4763182174747593	0.2836150104364028	0.1795974790753531	0.2883215587955183	0.2484659516927256	0.08893279156187223	0.9925209374692839	0.003508721525221591	0.05823707740466326	-2.86743205328389	38.523982332652366	4.248834894095339
6064000	-826.6758108063771	-815.8029551388616	-10.872855667515461	-815.8029551388616	1.0218837903297835	1.4763182174747593	0.2836150104364028	0.1795974790753531	0.2883215587955183	0.2484659516927256	0.09197465851365104	0.9887100785513208	0.004469384825365084	0.06801751593558614	-6.505990154504156	5.044078005890826	1.2835169509362845
6065000	-829.6920140395624	-821.2660318003011	-8.425982239261348	-821.2660318003011	1.391676995672928	1.4763182174747593	0.2836150104364028	0.23829603289651016	0.22962300497436122	0.2484659516927256	0.012067406876066333	1.0011289054566839	1.811284732006583E-4	0.01345745036529241	-5.64209678942654	3.15510223952388	1.3140415942393422
6066000	-831.9087347026286	-821.2124256403129	-10.696309062315814	-821.2124256403129	1.2705346392281331	1.4763182174747593	0.2836150104364028	0.23829603289651016	0.22962300497436122	0.2484659516927256	0.011215373858015758	1.0037437454922589	1.0175542879703261E-4	0.010061358318095629	-3.9099495972386062	20.21471073654871	3.4950686704761673
6067000	-833.8985469925569	-818.2646074877282	-15.633939504828678	-818.2646074877282	1.1417184049235627	1.3173566912940593	0.2706052549233169	0.25130578840959605	0.22962300497436122	0.2484659516927256	0.09006639385023545	0.9883955360499197	0.002862288520584642	0.053678748058431786	-5.391817236815291	112.41782712888597	4.134677780718818
6068000	-834.2329797117434	-819.7210378424559	-14.511941869287474	-819.7210378424559	1.4949253733942036	1.3173566912940593	0.2706052549233169	0.25130578840959605	0.22962300497436122	0.2484659516927256	0.027726598014621854	0.9838893988053654	4.6769152201729344E-4	0.021879105358036343	-4.974842346495329	62.69748879258754	4.719214617321427
6069000	-827.6788703211098	-815.2610692376333	-12.41780108347654	-815.2610692376333	1.0173421247247332	1.3173566912940593	0.2706052549233169	0.25130578840959605	0.22962300497436122	0.2484659516927256	0.1967114699368855	1.079155174612389	0.040689933932132286	0.193346813898532	-2.260083521324372	21.055152286194748	5.086441312997156
6070000	-825.7318974785567	-815.5662520296869	-10.165645448869775	-815.5662520296869	1.0325225119305181	1.2721472545106192	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.026812065511998263	0.98777558426944	5.157249002446181E-4	0.02291440864095937	-5.628473964484139	6.226687088691508	2.0649415801804722
6071000	-826.2560864684833	-817.3491950279482	-8.906891440535155	-817.3491950279482	1.082298330481195	1.2721472545106192	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.00494891332347782	1.0004437449961296	6.824036450955333E-6	0.0026106532764890327	-7.951747506274638	1.902025746539461	0.5040178223257414
6072000	-826.8766297236397	-815.4311417987077	-11.445487924931975	-815.4311417987077	0.9774360025935686	1.324070845022618	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.026916787218757284	1.008012537380566	4.569876876170016E-4	0.02124178147336146	-9.705163981843691	2.828616284914552	-0.03400525325725723
6073000	-836.7331374445287	-821.3066864631633	-15.426450981365447	-821.3066864631633	1.3444824389952392	1.324070845022618	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.024225485173842834	0.9814619500023797	4.3777714598995556E-4	0.021288235913945457	-6.4423811844391015	111.76273209628873	3.6567085539691337
6074000	-833.0015690458207	-818.2488836667596	-14.752685379061091	-818.2488836667596	1.8378792624328142	0.7258157880874982	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.4142370984575611	0.6177025688017338	0.09237164160436442	0.41785224828948014	-5.897721972401936	45.464077432519225	2.307501412033134
6075000	-833.4105786369536	-817.3267486461108	-16.08382999084281	-817.3267486461108	1.5762756181895419	0.7258157880874982	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.9202171822409396	0.687128340020726	0.2973721156038326	0.7553561035117193	-3.271277040052304	79.40842337542435	4.015028966977611
6076000	-834.5163366368967	-819.5160694218032	-15.000267215093453	-819.5160694218032	1.963230615825009	0.7258157880874982	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.5250616695164965	0.8147048780506778	0.06849566638157054	0.301985738009912	-4.250132109572154	91.84191441941593	3.100183848247171
6077000	-835.9230181660349	-821.7316766073883	-14.191341558646583	-821.7316766073883	1.8220335248813542	0.387629837019771	0.2706052549233169	0.23965735119481568	0.2412714421891416	0.2484659516927256	0.01663518389055247	0.9931650170326812	2.0682567546618464E-4	0.014519773059597249	-5.603961346860104	139.20786438255922	3.413400674380292
6078000	-829.0035138346595	-817.0419276812723	-11.961586153387168	-817.0419276812723	1.6942441249578546	1.137365165719686	0.2706052549233169	0.23965735119481568	0.2714432784655023	0.21829411541636487	0.06524265616258944	0.9920495028098987	0.0023600287696537593	0.04839158374967526	-5.296842507290836	15.482562655642415	2.8251539444770857
6079000	-828.8971791903246	-815.878597988466	-13.018581201858566	-815.878597988466	1.2999046808860377	0.9854201105676554	0.2706052549233169	0.23965735119481568	0.2714432784655023	0.21829411541636487	0.26475871029152925	0.8790554537635004	0.050096836684824265	0.2688956608181647	-3.025755050497113	39.635112586385176	4.102777673653384
6080000	-827.602984342906	-815.0646478169116	-12.538336525994387	-815.0646478169116	1.0330774186957061	0.7880798234215256	0.2706052549233169	0.23965735119481568	0.2714432784655023	0.21829411541636487	0.007867769228853738	0.9975508123800774	5.678603993083945E-5	0.00754948418809941	-2.694476836978492	103.46435572443032	5.348119638970479
6081000	-825.2019315609674	-814.77613102092	-10.425800540047373	-814.77613102092	0.9472883572361459	0.6560085548549931	0.2706052549233169	0.23965735119481568	0.2714432784655023	0.21829411541636487	0.0760141179859596	0.9990151262428779	0.006674141135507678	0.08083848537357056	-3.760080540270907	10.896202577464312	3.2254078815547556
6082000	-832.1957614650607	-822.0749160812563	-10.120845383804351	-822.0749160812563	1.4612114923252297	0.6560085548549931	0.2706052549233169	0.23965735119481568	0.2714432784655023	0.21829411541636487	0.008685264136587587	1.0046517037434362	5.273995503528283E-5	0.0072276493407581995	-4.518974129398796	16.12070462954132	2.9449104280211333
6083000	-825.898494095677	-815.0586252928515	-10.839868802825594	-815.0586252928515	1.3322626978935608	0.6560085548549931	0.2706052549233169	0.23965735119481568	0.2714432784655023	0.21829411541636487	0.047959777702920786	0.9850626050728164	0.0011130568886231343	0.03394557981867967	-5.532633305875083	10.988842361801588	2.1439573666907488
6084000	-824.4566538228005	-814.5877659962939	-9.86888782650657	-814.5877659962939	0.975875591569242	0.6560085548549931	0.2706052549233169	0.24574716718614403	0.26535346247417396	0.21829411541636487	0.05505279930917269	0.9956503473416324	0.0021637203520381643	0.04672237529817075	-4.566477580866336	7.172336656447464	2.4837050863352794
6085000	-827.8762163540752	-816.205437055624	-11.670779298451162	-816.205437055624	0.973436062348821	1.0171790444431676	0.2695279606312489	0.246824461478212	0.26535346247417396	0.21829411541636487	0.24910878898798416	1.1806695159109124	0.08724796195249578	0.2633726359641228	-2.690658884107414	14.336114203303934	4.164593276228349
6086000	-827.3142218522278	-814.5952900794246	-12.718931772803192	-814.5952900794246	1.4152685427023723	1.0171790444431676	0.2695279606312489	0.246824461478212	0.26535346247417396	0.21829411541636487	0.1275926691257216	1.0579271807005641	0.018160039654986394	0.13134416574341426	-3.825441552598531	31.61825790184761	3.913227631119962
6087000	-831.4128679109162	-815.6243801080514	-15.788487802864918	-815.6243801080514	1.7089755920138516	1.0171790444431676	0.2425094996605167	0.246824461478212	0.26535346247417396	0.24531257638709708	0.4904783936130995	0.7064765938070402	0.06680124225225798	0.38001624464103534	-5.652111138604124	66.42778566824298	2.8435757684207434
6088000	-832.3724725034357	-817.6802806000351	-14.692191903400557	-817.6802806000351	1.2547473885351228	1.0171790444431676	0.2425094996605167	0.246824461478212	0.26535346247417396	0.24531257638709708	0.3833056556054883	0.8428811675631882	0.05569738598304059	0.26485977564640084	-3.559272965961075	41.3677014092709	4.70787435134718
6089000	-826.0788706385498	-814.2086098323302	-11.8702608062196	-814.2086098323302	1.0684037365365087	0.6247017241600947	0.2425094996605167	0.246824461478212	0.26535346247417396	0.24531257638709708	0.214480163410119	0.9844251128686796	0.08456289072006531	0.28784697742710225	-6.3535822705973155	7.357192356755188	1.6326037941716636
6090000	-834.5439690532655	-817.2156181025437	-17.328350950721838	-817.2156181025437	1.2492246960082387	1.2724787830886728	0.2425094996605167	0.246824461478212	0.26535346247417396	0.24531257638709708	0.106099096461146	0.9981397984549142	0.004686010345493014	0.06817358162322805	-9.137102356263382	67.27163710137772	2.4980882997421143
6091000	-825.7760021767962	-816.8808663988921	-8.895135777904056	-816.8808663988921	1.106243193172561	0.7286877517357567	0.2747339657824499	0.21459999535627877	0.26535346247417396	0.24531257638709708	4.063052077369091E-4	0.9999633872863711	1.254035037619017E-7	3.541173955102766E-4	-3.5992860267042173	25.26261220491083	3.6082102190991745
6092000	-826.7618168017879	-816.1343836904107	-10.627433111377167	-816.1343836904107	0.9681103266589974	0.8927945561553502	0.2747339657824499	0.21459999535627877	0.26535346247417396	0.24531257638709708	0.056412432475645875	1.017388823165069	0.004986291385061899	0.07039769857714112	-2.939173717409325	17.441542701864257	3.9079515275226813
6093000	-828.7214510433965	-815.4870640586763	-13.234386984720224	-815.4870640586763	0.8736909154166865	0.7428078645102171	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.5109222546875446	0.8975222801421823	0.09708280258692668	0.383444483719596	-2.8658604084134556	22.528460839169213	4.1697005830143645
6094000	-829.9716355528736	-815.5701366283234	-14.401498924550141	-815.5701366283234	1.4597786576696463	0.7428078645102171	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.3225539049544898	1.1337840434408522	0.1109221504049695	0.2874731186707058	-5.17766358868641	39.3225218191446	3.1729910083121258
6095000	-828.1740936966122	-815.8021004119868	-12.371993284625441	-815.8021004119868	1.3247147735554354	0.7428078645102171	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.5452873840652218	0.9094909298373326	0.32271070634049714	0.6154046116484008	-5.019917136406336	6.052111207850831	2.347667809626346
6096000	-826.3541654705897	-815.7899597775527	-10.564205693037062	-815.7899597775527	1.0116765192537192	0.5954959469019643	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.2046557203440629	0.9687220719524292	0.02151727326940185	0.15194184836881797	-3.963640211031011	5.773400893130583	3.0083064151400856
6097000	-827.4476082522627	-815.8057200272617	-11.64188822500099	-815.8057200272617	1.256369343991812	0.7823248257028765	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.11032890039301098	0.9820076729017496	0.02036518073270567	0.1443466854932925	-3.460714519282845	17.730421608192792	3.966815776442588
6098000	-829.7558312702032	-815.6830497344085	-14.072781535794633	-815.6830497344085	0.8576739665397919	0.7823248257028765	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.042743057124247336	0.9978313792387409	8.666418501668044E-4	0.02951962769252581	-2.9164795518860225	111.89465951104869	5.713219188945649
6099000	-835.7703580906855	-824.4783015750628	-11.29205651562268	-824.4783015750628	1.9017742168877079	0.7057110817461457	0.2747339657824499	0.21459999535627877	0.26863118863071667	0.24203485023055435	0.0038952314755747864	0.9982086357742638	1.6739265748068465E-5	0.004097909117255821	-6.215808275266345	32.11581088395272	2.103475763706101
6100000	-824.9287849130667	-815.6496265655179	-9.279158347548742	-815.6496265655179	1.2011303643806868	0.7057110817461457	0.2747339657824499	0.20219324535002678	0.26863118863071667	0.25444160023680634	0.005475322506804912	1.0022932549165746	1.4960003095081841E-5	0.003856615336962517	-6.282222368298449	5.899933899197405	1.5576680552489566
6101000	-825.2625005742063	-817.6679776382146	-7.594522935991737	-817.6679776382146	1.306490337319892	0.7057110817461457	0.2747339657824499	0.20219324535002678	0.26863118863071667	0.25444160023680634	4.592518435229007E-4	0.9999349871365915	1.3795885225728336E-7	3.7144404851013115E-4	-4.893067125380682	5.109124092238913	2.5602944826128655
6102000	-824.2078655168208	-816.1486443472662	-8.059221169554522	-816.1486443472662	0.8687258400557851	0.7057110817461457	0.2747339657824499	0.20219324535002678	0.26863118863071667	0.25444160023680634	9.205498557742237E-4	1.000229465572346	4.733085722169802E-7	6.87866357693782E-4	-3.771229999375439	9.02757040774693	3.2562171818308663
6103000	-830.2233038237916	-817.5831269532727	-12.640176870519003	-817.5831269532727	1.2787059466836068	1.6143473625133773	0.25084875161422027	0.2260784595182564	0.26863118863071667	0.25444160023680634	0.021611027265519694	0.9971726218596987	2.9201075656772393E-4	0.017260791430858343	-5.099024350316651	22.40051213793287	3.760966441438318
6104000	-835.8552801374803	-821.1864380203207	-14.66884211715966	-821.1864380203207	1.367176261207953	1.1392393150696247	0.2544180457417111	0.2260784595182564	0.2650618945032258	0.25444160023680634	0.39810472620858034	0.9517394768611407	0.07912444851902216	0.31694952074725946	-3.1087578901587696	96.20299117708527	4.1887442358119
6105000	-822.7534789703025	-812.6018954515898	-10.151583518712654	-812.6018954515898	1.1857853582794884	1.1392393150696247	0.2544180457417111	0.2260784595182564	0.2650618945032258	0.25444160023680634	0.013934796217698305	0.9939436008074903	1.3276718011468144E-4	0.011550612694195493	-3.3752362393959734	15.241035337763044	3.796830956436144
6106000	-823.8535315587402	-812.4131044237063	-11.440427135033977	-812.4131044237063	1.279515022551287	1.1392393150696247	0.2544180457417111	0.2260784595182564	0.2650618945032258	0.25444160023680634	0.21451709527834725	0.9267510308602203	0.04467325798974207	0.20768586599520814	-5.441242531577451	5.891253872237385	2.1862350798311447
6107000	-823.2654393459158	-813.2241803658496	-10.041258980066129	-813.2241803658496	1.0164364871705567	1.1392393150696247	0.24131684008404694	0.2260784595182564	0.27816310016088996	0.25444160023680634	0.004280185643027529	0.998047620399636	1.9584172648583744E-5	0.004431580859089037	-2.396535741468456	18.5857244852798	5.035537859401158
6108000	-822.9528512314434	-814.4316046206211	-8.52124661082231	-814.4316046206211	0.9857271631332075	1.1392393150696247	0.24131684008404694	0.2260784595182564	0.27816310016088996	0.25444160023680634	0.010300723853707025	1.0044485234742822	5.907410721156655E-5	0.007661747440279321	-4.032212436202778	5.391377681105505	2.6973454618650243
6109000	-823.0643923563632	-813.363742462	-9.700649894363183	-813.363742462	1.4073912187961928	1.1392393150696247	0.24131684008404694	0.2260784595182564	0.3176803614363326	0.2149243389613637	0.054770776335535565	1.0102381798501983	0.0032612842447544005	0.056970186170247586	-6.044218920789262	3.5317765306354327	1.4019959944132356
6110000	-831.3867989624114	-818.3333246358696	-13.053474326541687	-818.3333246358696	1.1677384357677267	1.1392393150696247	0.24131684008404694	0.2260784595182564	0.3176803614363326	0.2149243389613637	0.41063340828476014	0.8860143687493831	0.04447009653863293	0.22972171851620887	-8.988398317521312	2.809299820289709	0.1801891595142857
6111000	-826.5792979463877	-816.1723185115169	-10.406979434870726	-816.1723185115169	1.005643816643579	1.1392393150696247	0.24131684008404694	0.2260784595182564	0.3176803614363326	0.2149243389613637	0.015265428296600889	1.0052779918307784	3.165815469335511E-4	0.017730201497342703	-4.666859287536597	6.9694717982450864	3.4975823881769657
6112000	-824.707073451014	-815.0783658328785	-9.628707618135504	-815.0783658328785	1.0622551931966404	1.2229013702051599	0.2579951442747575	0.200699769352364	0.3176803614363326	0.22362472493654556	0.007494922057771375	0.9965550926221393	2.6049951793740747E-5	0.005108020426824969	-4.085109702680733	6.8291773222668075	3.636223834932562
6113000	-828.1897806965441	-817.6852560024097	-10.504524694134359	-817.6852560024097	0.9183769932591088	1.2229013702051599	0.2579951442747575	0.200699769352364	0.32600281192493946	0.21530227444793867	0.0014461244075578672	1.0006454058430345	1.1714726409665916E-6	0.0010817111169166462	-2.1831867309084636	25.35297862854807	5.875624450872188
6114000	-825.1729478669062	-816.0140758800472	-9.158871986858912	-816.0140758800472	1.099020158700382	1.0183276957886358	0.2579951442747575	0.200699769352364	0.32600281192493946	0.21530227444793867	0.014918519916760487	0.9981828360207144	2.8663356304376776E-4	0.016973977931511824	-5.833557796360097	4.572736353993621	1.5614199536823667
6115000	-828.7244212143006	-819.1051313484404	-9.619289865860246	-819.1051313484404	1.3511305072270714	1.0183276957886358	0.2579951442747575	0.200699769352364	0.32600281192493946	0.21530227444793867	0.010593284091494536	1.0048623482225383	8.875039328876431E-5	0.00937018660545453	-6.6726149396236165	3.3240164610252205	1.67067743115854
6116000	-827.2377765816788	-817.7802537071829	-9.45752287449596	-817.7802537071829	1.2352884842940135	1.0183276957886358	0.2579951442747575	0.200699769352364	0.32600281192493946	0.21530227444793867	0.004457412051049284	1.0027199908008797	2.3418237886905322E-5	0.004826583633322379	-6.287153321292076	5.205127872575775	1.8605144438661525
6117000	-826.7465927606677	-816.3347161451409	-10.41187661552675	-816.3347161451409	1.6340148720086867	1.0183276957886358	0.2579951442747575	0.200699769352364	0.32600281192493946	0.21530227444793867	0.020345489858004304	0.9983344647837881	2.6522784690706513E-4	0.01625176064684555	-7.556775159071761	2.4578681265335987	1.554972400691412
6118000	-828.8513174563067	-818.7813354416288	-10.069982014677823	-818.7813354416288	0.9999055478701697	0.4478780055377082	0.2579951442747575	0.200699769352364	0.32600281192493946	0.21530227444793867	0.04032867381527512	0.9971530203761167	0.0016203457980569968	0.04008523785625319	-5.725412225290237	4.786338020123183	2.0999853182425627
6119000	-823.9102452481922	-816.2071705738086	-7.703074674383467	-816.2071705738086	1.0196778131218647	0.7240852358141102	0.26963627361495746	0.200699769352364	0.3143616825847395	0.21530227444793867	4.157461379573591E-4	1.000049948086906	5.563600301129448E-8	2.3585717541036762E-4	-5.206916505487539	6.439383354453611	2.1657958571085967
6120000	-826.0060378646195	-816.5010743130479	-9.504963551571667	-816.5010743130479	0.9539763183842563	0.7240852358141102	0.26963627361495746	0.200699769352364	0.3143616825847395	0.21530227444793867	0.025279442487466174	0.998866757115525	7.260124234317999E-4	0.027053006305652955	-5.5108529472080185	5.205356209642803	1.920215513253484
6121000	-833.1384892061658	-820.5071698668304	-12.631319339335437	-820.5071698668304	1.5900771445965542	1.2316220954536747	0.2675126258335957	0.200699769352364	0.27105047586638814	0.2607371289476518	0.07489973051805088	1.0112556831321624	0.004182839966955402	0.0634521323911897	-9.693635549704041	4.364092012009255	0.23830972438337295
6122000	-829.4033917208441	-816.6087034707199	-12.79468825012413	-816.6087034707199	1.2858232029104608	1.2316220954536747	0.2675126258335957	0.200699769352364	0.27105047586638814	0.2607371289476518	0.2627045077631766	1.0151917922539815	0.08570525247121724	0.31186648635315745	-8.459399217846892	4.18957047459166	0.6072160748954523
6123000	-827.4133210310802	-815.8442330792813	-11.569087951798869	-815.8442330792813	2.4858192414850087	1.6270504976571323	0.2769632561257874	0.200699769352364	0.27105047586638814	0.25128649865546004	0.05521745102916161	1.0069027328394105	0.00139030739538915	0.03701120746226575	-8.863006975828181	2.9534236281271844	0.42688194012832836
6124000	-829.2318508050329	-818.5127733140569	-10.719077490976005	-818.5127733140569	2.3782728265144675	1.6270504976571323	0.2769632561257874	0.200699769352364	0.27105047586638814	0.25128649865546004	0.03941488084519335	1.031662692592035	0.001600898830477103	0.03945371398934001	-8.725507097639397	1.7775959840777062	0.4186705796018253
6125000	-828.7501207465971	-817.765980232599	-10.984140513998108	-817.765980232599	1.110688450543645	1.6270504976571323	0.2769632561257874	0.200699769352364	0.27105047586638814	0.25128649865546004	0.007161388413286933	0.9981352713010048	5.982235654947568E-5	0.00775667278628951	-3.2718442883173764	39.22354591456226	3.913020772036536
6126000	-826.4491300487105	-815.5200102017069	-10.929119847003511	-815.5200102017069	1.3051712035822982	1.6270504976571323	0.2769632561257874	0.200699769352364	0.27105047586638814	0.25128649865546004	0.15623460084661342	0.9771259180076306	0.014805748819981666	0.1285221442012853	-4.659798298232115	5.330646771645793	2.6562502548430844
6127000	-824.4421091820651	-815.1576179152371	-9.284491266827974	-815.1576179152371	1.0603525900613404	0.9801686155676821	0.2769632561257874	0.200699769352364	0.27105047586638814	0.25128649865546004	0.005656160199324182	1.0018647825933398	2.618195360554197E-5	0.005105949428951263	-5.1855894870098345	8.122465569476383	2.2449880688371118
6128000	-826.3757643173213	-816.4591885044222	-9.916575812899207	-816.4591885044222	1.3230824416965292	0.9801686155676821	0.2769632561257874	0.200699769352364	0.27105047586638814	0.25128649865546004	0.005383807266656271	0.9988684205273026	1.2598289874790502E-5	0.0035524241914894877	-3.866281256664994	13.935281901992392	3.6800243471958116
