Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
43	-6465.5613426410455	-6471.367929723628	3.4	-6465.5613426410455	-5.806587082582587
44	-6465.248063256144	-6471.2266165876745	3.5	-6465.248063256144	-5.978553331531072
45	-6463.604914875281	-6469.521783215049	3.6	-6463.604914875281	-5.91686833976841
46	-6462.799908184724	-6468.515355966933	3.6	-6462.799908184724	-5.715447782209843
47	-6462.579939203676	-6468.589006498638	3.7	-6462.579939203676	-6.009067294961421
48	-6462.574656169795	-6468.475639421257	3.7	-6462.574656169795	-5.9009832514624385
49	-6461.958274978262	-6468.338008195338	3.9	-6461.958274978262	-6.379733217076132
50	-6461.6870842950075	-6467.469554240147	4.0	-6461.6870842950075	-5.782469945139147
51	-6459.400622428753	-6464.810440524937	4.1	-6459.400622428753	-5.4098180961834235
52	-6459.311706300474	-6464.994080573884	4.1	-6459.311706300474	-5.682374273410225
53	-6459.287198087987	-6464.975468516544	4.2	-6459.287198087987	-5.6882704285574235
54	-6459.057812163225	-6467.863515501666	4.2	-6459.057812163225	-8.805703338441422
55	-6459.040428720787	-6464.763361593154	4.3	-6459.040428720787	-5.722932872367146
56	-6458.638246693824	-6464.169811885483	4.4	-6458.638246693824	-5.531565191658671
57	-6458.633128361692	-6464.370893091276	4.4	-6458.633128361692	-5.737764729583893
58	-6458.628818562165	-6464.687508510292	4.5	-6458.628818562165	-6.058689948126777
59	-6458.505477516889	-6464.33532627321	4.7	-6458.505477516889	-5.829848756320839
60	-6458.394696290714	-6463.9532718212295	4.8	-6458.394696290714	-5.558575530515774
61	-6458.384965502165	-6466.0085828946185	4.8	-6458.384965502165	-7.6236173924532284
62	-6458.3587340114	-6466.829353966551	4.9	-6458.3587340114	-8.470619955150863
63	-6458.3336845733875	-6463.895616758804	5.0	-6458.3336845733875	-5.561932185416418
64	-6458.284456589207	-6463.77177667527	5.1	-6458.284456589207	-5.487320086063133
65	-6458.280743319723	-6463.893621711772	5.1	-6458.280743319723	-5.612878392048761
66	-6458.270447059839	-6463.740529156892	5.2	-6458.270447059839	-5.4700820970529715
67	-6458.217136127092	-6463.849180608071	5.3	-6458.217136127092	-5.632044480978657
68	-6458.1991645166345	-6463.781239461199	5.3	-6458.1991645166345	-5.582074944565182
69	-6458.18348127353	-6464.5172729737415	5.5	-6458.18348127353	-6.333791700211501
70	-6458.1750935578975	-6465.369882382847	5.6	-6458.1750935578975	-7.1947888249496526
71	-6458.171734091786	-6465.390501352982	5.6	-6458.171734091786	-7.218767261196474
72	-6458.168438297805	-6463.724048803108	5.7	-6458.168438297805	-5.555610505303897
73	-6458.1645511952165	-6464.105678427986	5.8	-6458.1645511952165	-5.941127232769516
74	-6458.151102704262	-6463.673374700901	5.9	-6458.151102704262	-5.522271996639352
75	-6458.150596954674	-6464.1559952685475	5.9	-6458.150596954674	-6.005398313873277
76	-6458.138386833552	-6463.9311341480125	6.0	-6458.138386833552	-5.792747314459622
77	-6458.135131514222	-6464.2401307930795	6.1	-6458.135131514222	-6.104999278857167
78	-6458.130851041247	-6463.817287680154	6.1	-6458.130851041247	-5.686436638906113
79	-6458.130839265402	-6463.944465251473	6.2	-6458.130839265402	-5.8136259860715835
80	-6458.130132948237	-6464.854594003729	6.3	-6458.130132948237	-6.724461055492749
81	-6458.129956781744	-6463.853225986474	6.4	-6458.129956781744	-5.723269204730167
82	-6458.129711917349	-6463.653131361539	6.5	-6458.129711917349	-5.5234194441903375
83	-6458.129278313898	-6463.755970660634	6.5	-6458.129278313898	-5.626692346736077
84	-6458.128877263191	-6463.738686323908	6.6	-6458.128877263191	-5.609809060717149
85	-6458.128877263191	-6463.738686323908	6.7	-6458.128877263191	-5.609809060717149
86	-6458.128070439138	-6468.986012907163	6.8	-6458.128070439138	-10.857942468024708
